,parcel_name,zALFF_sws_total_r,zDCbin_sws_total_r,zDCwei_sws_total_r,zfALFF_sws_total_r,zReHo_sws_total_r,gmd_sws_total_r,sws_total
17Networks_RH_SomMotB_S2_8,zReHo_17Networks_RH_SomMotB_S2_8gmd_17Networks_RH_SomMotB_S2_8zfALFF_17Networks_RH_SomMotB_S2_8zALFF_17Networks_RH_SomMotB_S2_8zDCwei_17Networks_RH_SomMotB_S2_8zDCbin_17Networks_RH_SomMotB_S2_8,-0.133446577111511,-0.140641330438605,-0.124759894809619,-0.169894477168021,-0.00264765045135,-0.082919067021229,-0.6543089970003351
17Networks_RH_SomMotB_S2_7,zReHo_17Networks_RH_SomMotB_S2_7gmd_17Networks_RH_SomMotB_S2_7zfALFF_17Networks_RH_SomMotB_S2_7zALFF_17Networks_RH_SomMotB_S2_7zDCwei_17Networks_RH_SomMotB_S2_7zDCbin_17Networks_RH_SomMotB_S2_7,-0.085606856146517,-0.150629854105903,-0.119294039860038,-0.099259249212889,-0.05090068886438,0.019338662169481,-0.48635202602024596
17Networks_RH_SomMotB_S2_6,zReHo_17Networks_RH_SomMotB_S2_6gmd_17Networks_RH_SomMotB_S2_6zfALFF_17Networks_RH_SomMotB_S2_6zALFF_17Networks_RH_SomMotB_S2_6zDCwei_17Networks_RH_SomMotB_S2_6zDCbin_17Networks_RH_SomMotB_S2_6,-0.206990649934148,-0.220812902719557,-0.198987196951622,-0.287976024811999,0.035585874301577,-0.033026484209106,-0.912207384324855
17Networks_RH_SomMotB_S2_5,zReHo_17Networks_RH_SomMotB_S2_5gmd_17Networks_RH_SomMotB_S2_5zfALFF_17Networks_RH_SomMotB_S2_5zALFF_17Networks_RH_SomMotB_S2_5zDCwei_17Networks_RH_SomMotB_S2_5zDCbin_17Networks_RH_SomMotB_S2_5,-0.120015472504535,-0.136021702768203,-0.125647070878057,-0.210579322668617,-0.106933999339536,-0.052625040845229,-0.751822609004177
17Networks_RH_SomMotB_S2_4,zReHo_17Networks_RH_SomMotB_S2_4gmd_17Networks_RH_SomMotB_S2_4zfALFF_17Networks_RH_SomMotB_S2_4zALFF_17Networks_RH_SomMotB_S2_4zDCwei_17Networks_RH_SomMotB_S2_4zDCbin_17Networks_RH_SomMotB_S2_4,-0.047049779598587,-0.167482357842304,-0.125363192433491,-0.076452427651274,-0.10521277642349,0.125831379410714,-0.395729154538432
17Networks_RH_SomMotB_S2_3,zReHo_17Networks_RH_SomMotB_S2_3gmd_17Networks_RH_SomMotB_S2_3zfALFF_17Networks_RH_SomMotB_S2_3zALFF_17Networks_RH_SomMotB_S2_3zDCwei_17Networks_RH_SomMotB_S2_3zDCbin_17Networks_RH_SomMotB_S2_3,-0.081926620558462,-0.224190286840968,-0.20349804570697,-0.141881537086464,-0.179132466492417,-0.03540618980091,-0.8660351464861911
17Networks_RH_SomMotB_Aud_3,zReHo_17Networks_RH_SomMotB_Aud_3gmd_17Networks_RH_SomMotB_Aud_3zfALFF_17Networks_RH_SomMotB_Aud_3zALFF_17Networks_RH_SomMotB_Aud_3zDCwei_17Networks_RH_SomMotB_Aud_3zDCbin_17Networks_RH_SomMotB_Aud_3,-0.167237060058502,-0.117942138155752,-0.120223227008757,-0.067887861636284,-0.085456862261218,-0.03911642312058,-0.597863572241093
17Networks_RH_SomMotB_S2_2,zReHo_17Networks_RH_SomMotB_S2_2gmd_17Networks_RH_SomMotB_S2_2zfALFF_17Networks_RH_SomMotB_S2_2zALFF_17Networks_RH_SomMotB_S2_2zDCwei_17Networks_RH_SomMotB_S2_2zDCbin_17Networks_RH_SomMotB_S2_2,-0.024842003301635,-0.178093867847851,-0.165363432165596,-0.092996473705928,-0.123824848235365,-0.059830512937082,-0.6449511381934571
17Networks_RH_SomMotB_S2_1,zReHo_17Networks_RH_SomMotB_S2_1gmd_17Networks_RH_SomMotB_S2_1zfALFF_17Networks_RH_SomMotB_S2_1zALFF_17Networks_RH_SomMotB_S2_1zDCwei_17Networks_RH_SomMotB_S2_1zDCbin_17Networks_RH_SomMotB_S2_1,-0.126237217427387,-0.148402436719308,-0.165928905035203,-0.232873883925269,-0.194009640091964,-0.049259858191909,-0.91671194139104
17Networks_RH_SomMotB_Ins_1,zReHo_17Networks_RH_SomMotB_Ins_1gmd_17Networks_RH_SomMotB_Ins_1zfALFF_17Networks_RH_SomMotB_Ins_1zALFF_17Networks_RH_SomMotB_Ins_1zDCwei_17Networks_RH_SomMotB_Ins_1zDCbin_17Networks_RH_SomMotB_Ins_1,-0.238300291292548,-0.121959158071496,-0.126582496930765,-0.105856040866373,-0.167114315397622,-0.003640327968892,-0.7634526305276961
17Networks_RH_SomMotB_Aud_2,zReHo_17Networks_RH_SomMotB_Aud_2gmd_17Networks_RH_SomMotB_Aud_2zfALFF_17Networks_RH_SomMotB_Aud_2zALFF_17Networks_RH_SomMotB_Aud_2zDCwei_17Networks_RH_SomMotB_Aud_2zDCbin_17Networks_RH_SomMotB_Aud_2,-0.14449767322993,-0.142031361801978,-0.132512211347364,0.011149949670089,-0.076873149559919,-0.007234425817201,-0.49199887208630305
17Networks_RH_SomMotB_Aud_1,zReHo_17Networks_RH_SomMotB_Aud_1gmd_17Networks_RH_SomMotB_Aud_1zfALFF_17Networks_RH_SomMotB_Aud_1zALFF_17Networks_RH_SomMotB_Aud_1zDCwei_17Networks_RH_SomMotB_Aud_1zDCbin_17Networks_RH_SomMotB_Aud_1,-0.155264881616654,-0.013304007330926,-0.033951812768534,0.090591389027809,-0.066332276383922,0.013783594879409,-0.16447799419281797
17Networks_RH_SomMotA_20,zReHo_17Networks_RH_SomMotA_20gmd_17Networks_RH_SomMotA_20zfALFF_17Networks_RH_SomMotA_20zALFF_17Networks_RH_SomMotA_20zDCwei_17Networks_RH_SomMotA_20zDCbin_17Networks_RH_SomMotA_20,-0.133009412717106,-0.143422906177916,-0.15067722830404,-0.073485692860452,0.110988455277355,0.069696673877205,-0.319910110904954
17Networks_RH_SomMotA_19,zReHo_17Networks_RH_SomMotA_19gmd_17Networks_RH_SomMotA_19zfALFF_17Networks_RH_SomMotA_19zALFF_17Networks_RH_SomMotA_19zDCwei_17Networks_RH_SomMotA_19zDCbin_17Networks_RH_SomMotA_19,-0.087013734858618,-0.058489895215162,-0.063602205454287,-0.009233608686671,0.100924852500697,0.09450701873521,-0.022907572978831017
17Networks_RH_SomMotA_18,zReHo_17Networks_RH_SomMotA_18gmd_17Networks_RH_SomMotA_18zfALFF_17Networks_RH_SomMotA_18zALFF_17Networks_RH_SomMotA_18zDCwei_17Networks_RH_SomMotA_18zDCbin_17Networks_RH_SomMotA_18,-0.042399697069278,-0.092972711927103,-0.118415334747658,-0.089039268927085,0.042002823411926,0.093414336450965,-0.20740985280823301
17Networks_RH_SomMotA_17,zReHo_17Networks_RH_SomMotA_17gmd_17Networks_RH_SomMotA_17zfALFF_17Networks_RH_SomMotA_17zALFF_17Networks_RH_SomMotA_17zDCwei_17Networks_RH_SomMotA_17zDCbin_17Networks_RH_SomMotA_17,-0.040828786647433,-0.040838584179233,-0.061658512286305,-0.028944177745399,0.192861031122061,0.059982706312331,0.08057367657602196
17Networks_RH_SomMotA_16,zReHo_17Networks_RH_SomMotA_16gmd_17Networks_RH_SomMotA_16zfALFF_17Networks_RH_SomMotA_16zALFF_17Networks_RH_SomMotA_16zDCwei_17Networks_RH_SomMotA_16zDCbin_17Networks_RH_SomMotA_16,-0.1347207573353,-0.112947133472348,-0.093219710112772,-0.077930831931551,0.039930489811716,0.048535714892355,-0.3303522281479
17Networks_RH_SomMotA_15,zReHo_17Networks_RH_SomMotA_15gmd_17Networks_RH_SomMotA_15zfALFF_17Networks_RH_SomMotA_15zALFF_17Networks_RH_SomMotA_15zDCwei_17Networks_RH_SomMotA_15zDCbin_17Networks_RH_SomMotA_15,-0.042142138486916,-0.090315089159545,-0.098036445313697,-0.145578755919131,-0.076593408619863,0.040842686427804,-0.411823151071348
17Networks_RH_SomMotA_14,zReHo_17Networks_RH_SomMotA_14gmd_17Networks_RH_SomMotA_14zfALFF_17Networks_RH_SomMotA_14zALFF_17Networks_RH_SomMotA_14zDCwei_17Networks_RH_SomMotA_14zDCbin_17Networks_RH_SomMotA_14,-0.287926038606599,-0.083605629679757,-0.089878256890524,-0.218268431671301,0.110247799597694,0.044860454517926,-0.524570102732561
17Networks_RH_SomMotA_13,zReHo_17Networks_RH_SomMotA_13gmd_17Networks_RH_SomMotA_13zfALFF_17Networks_RH_SomMotA_13zALFF_17Networks_RH_SomMotA_13zDCwei_17Networks_RH_SomMotA_13zDCbin_17Networks_RH_SomMotA_13,-0.076373460189613,-0.129017037015848,-0.126399720327043,-0.095797382724479,-0.043924845816575,0.037459294031608,-0.43405315204195
17Networks_RH_SomMotA_12,zReHo_17Networks_RH_SomMotA_12gmd_17Networks_RH_SomMotA_12zfALFF_17Networks_RH_SomMotA_12zALFF_17Networks_RH_SomMotA_12zDCwei_17Networks_RH_SomMotA_12zDCbin_17Networks_RH_SomMotA_12,-0.063678360139482,-0.072214963349255,-0.061347448825028,-0.246276806736158,-0.122014962289121,-0.098438875233093,-0.663971416572137
17Networks_RH_SomMotA_11,zReHo_17Networks_RH_SomMotA_11gmd_17Networks_RH_SomMotA_11zfALFF_17Networks_RH_SomMotA_11zALFF_17Networks_RH_SomMotA_11zDCwei_17Networks_RH_SomMotA_11zDCbin_17Networks_RH_SomMotA_11,0.025654027487292,-0.116172551396043,-0.135630766628662,-0.111569307130349,-0.056248672350482,0.230946139102816,-0.16302113091542803
17Networks_RH_SomMotA_10,zReHo_17Networks_RH_SomMotA_10gmd_17Networks_RH_SomMotA_10zfALFF_17Networks_RH_SomMotA_10zALFF_17Networks_RH_SomMotA_10zDCwei_17Networks_RH_SomMotA_10zDCbin_17Networks_RH_SomMotA_10,-0.047317923068799,-0.074053487148114,-0.071097549362996,-0.113880049007459,0.074908809972305,-0.192977622337627,-0.42441782095269
17Networks_RH_SomMotA_9,zReHo_17Networks_RH_SomMotA_9gmd_17Networks_RH_SomMotA_9zfALFF_17Networks_RH_SomMotA_9zALFF_17Networks_RH_SomMotA_9zDCwei_17Networks_RH_SomMotA_9zDCbin_17Networks_RH_SomMotA_9,-0.179259654910172,-0.158378716451006,-0.140971953125465,-0.211233704307065,0.241890773974263,-0.0313575921086,-0.47931084692804504
17Networks_RH_SomMotA_8,zReHo_17Networks_RH_SomMotA_8gmd_17Networks_RH_SomMotA_8zfALFF_17Networks_RH_SomMotA_8zALFF_17Networks_RH_SomMotA_8zDCwei_17Networks_RH_SomMotA_8zDCbin_17Networks_RH_SomMotA_8,0.034974764994868,-0.023836044764102,-0.021448966654164,-0.125190525923663,0.074818337399624,-0.089094572102601,-0.149777007050038
17Networks_RH_SomMotA_7,zReHo_17Networks_RH_SomMotA_7gmd_17Networks_RH_SomMotA_7zfALFF_17Networks_RH_SomMotA_7zALFF_17Networks_RH_SomMotA_7zDCwei_17Networks_RH_SomMotA_7zDCbin_17Networks_RH_SomMotA_7,-0.090404506026618,-0.173692647663286,-0.184127582318147,-0.223997721795768,-0.040670887722649,-0.18878314883919,-0.9016764943656579
17Networks_RH_SomMotA_6,zReHo_17Networks_RH_SomMotA_6gmd_17Networks_RH_SomMotA_6zfALFF_17Networks_RH_SomMotA_6zALFF_17Networks_RH_SomMotA_6zDCwei_17Networks_RH_SomMotA_6zDCbin_17Networks_RH_SomMotA_6,-0.055802492670137,-0.216969259372426,-0.216580266325196,-0.283597991748867,0.035648984720993,-0.14294268190108,-0.8802437072967129
17Networks_RH_SomMotA_5,zReHo_17Networks_RH_SomMotA_5gmd_17Networks_RH_SomMotA_5zfALFF_17Networks_RH_SomMotA_5zALFF_17Networks_RH_SomMotA_5zDCwei_17Networks_RH_SomMotA_5zDCbin_17Networks_RH_SomMotA_5,0.01851132024129,-0.119608728313893,-0.122906514526051,-0.132817750040656,0.066014626138719,0.121209038245125,-0.169598008255466
17Networks_RH_SomMotA_4,zReHo_17Networks_RH_SomMotA_4gmd_17Networks_RH_SomMotA_4zfALFF_17Networks_RH_SomMotA_4zALFF_17Networks_RH_SomMotA_4zDCwei_17Networks_RH_SomMotA_4zDCbin_17Networks_RH_SomMotA_4,-0.114557133980471,-0.133820241488422,-0.139707071783941,-0.244535782598493,0.011035882920203,-0.19633343134396,-0.817917778275084
17Networks_RH_SomMotA_3,zReHo_17Networks_RH_SomMotA_3gmd_17Networks_RH_SomMotA_3zfALFF_17Networks_RH_SomMotA_3zALFF_17Networks_RH_SomMotA_3zDCwei_17Networks_RH_SomMotA_3zDCbin_17Networks_RH_SomMotA_3,-0.069495382534519,-0.104292920177203,-0.106339669719277,-0.271628099184941,-0.074242395024572,0.009709382092992,-0.6162890845475201
17Networks_RH_SomMotA_2,zReHo_17Networks_RH_SomMotA_2gmd_17Networks_RH_SomMotA_2zfALFF_17Networks_RH_SomMotA_2zALFF_17Networks_RH_SomMotA_2zDCwei_17Networks_RH_SomMotA_2zDCbin_17Networks_RH_SomMotA_2,-0.145140710515946,-0.05108375868508,-0.068940096526704,-0.303948419350892,0.077351753124089,0.01684278974419,-0.4749184422103431
17Networks_RH_SomMotA_1,zReHo_17Networks_RH_SomMotA_1gmd_17Networks_RH_SomMotA_1zfALFF_17Networks_RH_SomMotA_1zALFF_17Networks_RH_SomMotA_1zDCwei_17Networks_RH_SomMotA_1zDCbin_17Networks_RH_SomMotA_1,-0.095519820559549,-0.06579846708995,-0.036735955283542,-0.344780219985118,0.146599020890061,0.047949642332383,-0.348285799695715
17Networks_RH_VisPeri_ExStrSup_4,zReHo_17Networks_RH_VisPeri_ExStrSup_4gmd_17Networks_RH_VisPeri_ExStrSup_4zfALFF_17Networks_RH_VisPeri_ExStrSup_4zALFF_17Networks_RH_VisPeri_ExStrSup_4zDCwei_17Networks_RH_VisPeri_ExStrSup_4zDCbin_17Networks_RH_VisPeri_ExStrSup_4,0.089729001830475,0.037794883512538,0.03088235856799,0.044695996623133,-0.012485039385571,-0.129780246269822,0.060836954878742994
17Networks_RH_VisPeri_ExStrSup_3,zReHo_17Networks_RH_VisPeri_ExStrSup_3gmd_17Networks_RH_VisPeri_ExStrSup_3zfALFF_17Networks_RH_VisPeri_ExStrSup_3zALFF_17Networks_RH_VisPeri_ExStrSup_3zDCwei_17Networks_RH_VisPeri_ExStrSup_3zDCbin_17Networks_RH_VisPeri_ExStrSup_3,0.047430119940566,-0.014719447842788,-0.01562160761502,-0.023112929485536,0.014917087607676,-0.192974275178771,-0.184081052573873
17Networks_RH_VisPeri_ExStrSup_2,zReHo_17Networks_RH_VisPeri_ExStrSup_2gmd_17Networks_RH_VisPeri_ExStrSup_2zfALFF_17Networks_RH_VisPeri_ExStrSup_2zALFF_17Networks_RH_VisPeri_ExStrSup_2zDCwei_17Networks_RH_VisPeri_ExStrSup_2zDCbin_17Networks_RH_VisPeri_ExStrSup_2,0.003055077224915,0.046641187287449,0.041764174267788,-0.089132470549893,-0.025170462992314,-0.171834843389016,-0.194677338151071
17Networks_RH_VisPeri_ExStrSup_1,zReHo_17Networks_RH_VisPeri_ExStrSup_1gmd_17Networks_RH_VisPeri_ExStrSup_1zfALFF_17Networks_RH_VisPeri_ExStrSup_1zALFF_17Networks_RH_VisPeri_ExStrSup_1zDCwei_17Networks_RH_VisPeri_ExStrSup_1zDCbin_17Networks_RH_VisPeri_ExStrSup_1,-0.05930239038949,-0.031554386849191,-0.012159420582697,-0.039170628647405,0.044810969887706,0.011263876839108,-0.08611197974196899
17Networks_RH_VisPeri_StriCal_2,zReHo_17Networks_RH_VisPeri_StriCal_2gmd_17Networks_RH_VisPeri_StriCal_2zfALFF_17Networks_RH_VisPeri_StriCal_2zALFF_17Networks_RH_VisPeri_StriCal_2zDCwei_17Networks_RH_VisPeri_StriCal_2zDCbin_17Networks_RH_VisPeri_StriCal_2,0.067737008483718,0.00063198681887,-0.001913341105495,0.034497478545983,0.104883992303793,-0.009861290615412,0.19597583443145702
17Networks_RH_VisPeri_StriCal_1,zReHo_17Networks_RH_VisPeri_StriCal_1gmd_17Networks_RH_VisPeri_StriCal_1zfALFF_17Networks_RH_VisPeri_StriCal_1zALFF_17Networks_RH_VisPeri_StriCal_1zDCwei_17Networks_RH_VisPeri_StriCal_1zDCbin_17Networks_RH_VisPeri_StriCal_1,-0.031502431014807,0.005293199123538,-0.005337902017212,0.027988176910372,0.034496660152399,-0.022389397712189,0.008548305442101004
17Networks_RH_VisPeri_ExStrInf_5,zReHo_17Networks_RH_VisPeri_ExStrInf_5gmd_17Networks_RH_VisPeri_ExStrInf_5zfALFF_17Networks_RH_VisPeri_ExStrInf_5zALFF_17Networks_RH_VisPeri_ExStrInf_5zDCwei_17Networks_RH_VisPeri_ExStrInf_5zDCbin_17Networks_RH_VisPeri_ExStrInf_5,-0.007820267618675,0.030576068799741,0.019717577382562,0.085560298719555,-0.022439281555324,-0.103960401933029,0.0016339937948299972
17Networks_RH_VisPeri_ExStrInf_4,zReHo_17Networks_RH_VisPeri_ExStrInf_4gmd_17Networks_RH_VisPeri_ExStrInf_4zfALFF_17Networks_RH_VisPeri_ExStrInf_4zALFF_17Networks_RH_VisPeri_ExStrInf_4zDCwei_17Networks_RH_VisPeri_ExStrInf_4zDCbin_17Networks_RH_VisPeri_ExStrInf_4,-0.077792345419466,-0.035273607919089,-0.06705002101981,-0.068260854297693,0.138952528553741,-0.115599673421618,-0.22502397352393505
17Networks_RH_VisPeri_ExStrInf_3,zReHo_17Networks_RH_VisPeri_ExStrInf_3gmd_17Networks_RH_VisPeri_ExStrInf_3zfALFF_17Networks_RH_VisPeri_ExStrInf_3zALFF_17Networks_RH_VisPeri_ExStrInf_3zDCwei_17Networks_RH_VisPeri_ExStrInf_3zDCbin_17Networks_RH_VisPeri_ExStrInf_3,-0.202018942362846,-0.085046046379399,-0.100286006833984,-0.116638311182376,-0.014583726498586,0.039456299740197,-0.47911673351699396
17Networks_RH_VisPeri_ExStrInf_2,zReHo_17Networks_RH_VisPeri_ExStrInf_2gmd_17Networks_RH_VisPeri_ExStrInf_2zfALFF_17Networks_RH_VisPeri_ExStrInf_2zALFF_17Networks_RH_VisPeri_ExStrInf_2zDCwei_17Networks_RH_VisPeri_ExStrInf_2zDCbin_17Networks_RH_VisPeri_ExStrInf_2,-0.166559409309746,-0.045339160528585,-0.072490378752327,-0.04977076223109,0.002350186134638,-0.076441898300529,-0.408251422987639
17Networks_RH_VisPeri_ExStrInf_1,zReHo_17Networks_RH_VisPeri_ExStrInf_1gmd_17Networks_RH_VisPeri_ExStrInf_1zfALFF_17Networks_RH_VisPeri_ExStrInf_1zALFF_17Networks_RH_VisPeri_ExStrInf_1zDCwei_17Networks_RH_VisPeri_ExStrInf_1zDCbin_17Networks_RH_VisPeri_ExStrInf_1,-0.203772926111311,-0.068968943167914,-0.073535409227215,-0.124300601159757,-0.027950762849264,-0.034090302317902,-0.532618944833363
17Networks_RH_VisCent_ExStr_11,zReHo_17Networks_RH_VisCent_ExStr_11gmd_17Networks_RH_VisCent_ExStr_11zfALFF_17Networks_RH_VisCent_ExStr_11zALFF_17Networks_RH_VisCent_ExStr_11zDCwei_17Networks_RH_VisCent_ExStr_11zDCbin_17Networks_RH_VisCent_ExStr_11,-0.101527615594703,0.038354359793315,0.045539566680198,-0.139189528344197,-0.02359586831136,0.106684149584096,-0.073734936192651
17Networks_RH_VisCent_ExStr_10,zReHo_17Networks_RH_VisCent_ExStr_10gmd_17Networks_RH_VisCent_ExStr_10zfALFF_17Networks_RH_VisCent_ExStr_10zALFF_17Networks_RH_VisCent_ExStr_10zDCwei_17Networks_RH_VisCent_ExStr_10zDCbin_17Networks_RH_VisCent_ExStr_10,-0.046895856932778,-0.031865084587693,-0.021793557028879,-0.12389975897017,-0.059058640735704,-0.00024078966187,-0.283753687917094
17Networks_RH_VisCent_ExStr_9,zReHo_17Networks_RH_VisCent_ExStr_9gmd_17Networks_RH_VisCent_ExStr_9zfALFF_17Networks_RH_VisCent_ExStr_9zALFF_17Networks_RH_VisCent_ExStr_9zDCwei_17Networks_RH_VisCent_ExStr_9zDCbin_17Networks_RH_VisCent_ExStr_9,-0.117964708981927,-0.051788230873908,-0.04558669976762,-0.145647801200654,0.062138933962639,0.204306817038891,-0.09454168982257898
17Networks_RH_VisCent_ExStr_8,zReHo_17Networks_RH_VisCent_ExStr_8gmd_17Networks_RH_VisCent_ExStr_8zfALFF_17Networks_RH_VisCent_ExStr_8zALFF_17Networks_RH_VisCent_ExStr_8zDCwei_17Networks_RH_VisCent_ExStr_8zDCbin_17Networks_RH_VisCent_ExStr_8,-0.067526420482981,-0.020853185816275,-0.008120887365408,-0.142414892512889,0.052252537437498,0.235011552807537,0.04834870406748196
17Networks_RH_VisCent_ExStr_7,zReHo_17Networks_RH_VisCent_ExStr_7gmd_17Networks_RH_VisCent_ExStr_7zfALFF_17Networks_RH_VisCent_ExStr_7zALFF_17Networks_RH_VisCent_ExStr_7zDCwei_17Networks_RH_VisCent_ExStr_7zDCbin_17Networks_RH_VisCent_ExStr_7,-0.101591224209473,-0.054263378606547,-0.050240802902462,-0.085326228382575,-0.022614858535697,0.142919619415543,-0.17111687322121102
17Networks_RH_VisCent_Striate_1,zReHo_17Networks_RH_VisCent_Striate_1gmd_17Networks_RH_VisCent_Striate_1zfALFF_17Networks_RH_VisCent_Striate_1zALFF_17Networks_RH_VisCent_Striate_1zDCwei_17Networks_RH_VisCent_Striate_1zDCbin_17Networks_RH_VisCent_Striate_1,-0.063739847795799,0.012233346812226,0.038381431562402,-0.01694912838009,-0.129202219298239,0.068752323864167,-0.09052409323533296
17Networks_RH_VisCent_ExStr_6,zReHo_17Networks_RH_VisCent_ExStr_6gmd_17Networks_RH_VisCent_ExStr_6zfALFF_17Networks_RH_VisCent_ExStr_6zALFF_17Networks_RH_VisCent_ExStr_6zDCwei_17Networks_RH_VisCent_ExStr_6zDCbin_17Networks_RH_VisCent_ExStr_6,-0.099870790342189,0.12994134646099,0.16080300890004,0.022190186223512,-0.208773608802589,0.162539955986662,0.16683009842642602
17Networks_RH_VisCent_ExStr_5,zReHo_17Networks_RH_VisCent_ExStr_5gmd_17Networks_RH_VisCent_ExStr_5zfALFF_17Networks_RH_VisCent_ExStr_5zALFF_17Networks_RH_VisCent_ExStr_5zDCwei_17Networks_RH_VisCent_ExStr_5zDCbin_17Networks_RH_VisCent_ExStr_5,-0.002470312967543,0.074278416121639,0.107531472882985,0.006623219676605,-0.041720085498179,-0.035967382499595,0.10827532771591197
17Networks_RH_VisCent_ExStr_4,zReHo_17Networks_RH_VisCent_ExStr_4gmd_17Networks_RH_VisCent_ExStr_4zfALFF_17Networks_RH_VisCent_ExStr_4zALFF_17Networks_RH_VisCent_ExStr_4zDCwei_17Networks_RH_VisCent_ExStr_4zDCbin_17Networks_RH_VisCent_ExStr_4,-0.048988881641343,0.120406315922008,0.12708597409248,-0.037042067007911,-0.181172213901385,0.070831244339941,0.05112037180378999
17Networks_RH_VisCent_ExStr_3,zReHo_17Networks_RH_VisCent_ExStr_3gmd_17Networks_RH_VisCent_ExStr_3zfALFF_17Networks_RH_VisCent_ExStr_3zALFF_17Networks_RH_VisCent_ExStr_3zDCwei_17Networks_RH_VisCent_ExStr_3zDCbin_17Networks_RH_VisCent_ExStr_3,-0.037432695782356,0.019123407617808,0.008839442457948,-0.126816527754617,-0.072929138689952,0.067345074578883,-0.14187043757228598
17Networks_RH_VisCent_ExStr_2,zReHo_17Networks_RH_VisCent_ExStr_2gmd_17Networks_RH_VisCent_ExStr_2zfALFF_17Networks_RH_VisCent_ExStr_2zALFF_17Networks_RH_VisCent_ExStr_2zDCwei_17Networks_RH_VisCent_ExStr_2zDCbin_17Networks_RH_VisCent_ExStr_2,-0.038804837650204,-0.042923557878409,-0.024115123466116,-0.018577981677028,0.116061613664679,-0.01953063891575,-0.027890525922827997
17Networks_RH_VisCent_ExStr_1,zReHo_17Networks_RH_VisCent_ExStr_1gmd_17Networks_RH_VisCent_ExStr_1zfALFF_17Networks_RH_VisCent_ExStr_1zALFF_17Networks_RH_VisCent_ExStr_1zDCwei_17Networks_RH_VisCent_ExStr_1zDCbin_17Networks_RH_VisCent_ExStr_1,-0.236810316011566,-0.03193514316394,-0.044383875715118,-0.121122741637624,0.049061870911202,0.017416123953401,-0.367774081663645
17Networks_LH_TempPar_6,zReHo_17Networks_LH_TempPar_6gmd_17Networks_LH_TempPar_6zfALFF_17Networks_LH_TempPar_6zALFF_17Networks_LH_TempPar_6zDCwei_17Networks_LH_TempPar_6zDCbin_17Networks_LH_TempPar_6,-0.107824997107733,-0.141172157813509,-0.16446738591581,0.070642074537769,-0.064428995727111,0.018980087593764,-0.38827137443263
17Networks_LH_TempPar_5,zReHo_17Networks_LH_TempPar_5gmd_17Networks_LH_TempPar_5zfALFF_17Networks_LH_TempPar_5zALFF_17Networks_LH_TempPar_5zDCwei_17Networks_LH_TempPar_5zDCbin_17Networks_LH_TempPar_5,-0.038763969363259,-0.142550747277524,-0.146897613343952,0.112118794057141,0.019746536434743,0.009874626943207,-0.186472372549644
17Networks_LH_TempPar_4,zReHo_17Networks_LH_TempPar_4gmd_17Networks_LH_TempPar_4zfALFF_17Networks_LH_TempPar_4zALFF_17Networks_LH_TempPar_4zDCwei_17Networks_LH_TempPar_4zDCbin_17Networks_LH_TempPar_4,-0.106856257497349,-0.087268376877703,-0.089120299754227,0.028921375084685,-0.022740707847252,-0.020174069493784,-0.29723833638563
17Networks_LH_TempPar_3,zReHo_17Networks_LH_TempPar_3gmd_17Networks_LH_TempPar_3zfALFF_17Networks_LH_TempPar_3zALFF_17Networks_LH_TempPar_3zDCwei_17Networks_LH_TempPar_3zDCbin_17Networks_LH_TempPar_3,-0.058294381081377,-0.134952340883889,-0.134797183686032,0.042570875922573,-0.005963981685831,-0.027490282243531,-0.31892729365808703
17Networks_LH_TempPar_2,zReHo_17Networks_LH_TempPar_2gmd_17Networks_LH_TempPar_2zfALFF_17Networks_LH_TempPar_2zALFF_17Networks_LH_TempPar_2zDCwei_17Networks_LH_TempPar_2zDCbin_17Networks_LH_TempPar_2,-0.107688937976708,-0.112568320082279,-0.137756096306402,0.05730902972244,-0.032164787496816,-0.116439015988427,-0.449308128128192
17Networks_LH_TempPar_1,zReHo_17Networks_LH_TempPar_1gmd_17Networks_LH_TempPar_1zfALFF_17Networks_LH_TempPar_1zALFF_17Networks_LH_TempPar_1zDCwei_17Networks_LH_TempPar_1zDCbin_17Networks_LH_TempPar_1,0.012573973744693,0.025822252002806,0.009694895579122,0.189201985161006,-0.131957814961853,0.047178295982587,0.152513587508361
17Networks_LH_DefaultC_PHC_3,zReHo_17Networks_LH_DefaultC_PHC_3gmd_17Networks_LH_DefaultC_PHC_3zfALFF_17Networks_LH_DefaultC_PHC_3zALFF_17Networks_LH_DefaultC_PHC_3zDCwei_17Networks_LH_DefaultC_PHC_3zDCbin_17Networks_LH_DefaultC_PHC_3,-0.112888447367123,-0.192438115887988,-0.204419298946277,0.052078763271108,-0.125013604293045,0.008279849566991,-0.574400853656334
17Networks_LH_DefaultC_PHC_2,zReHo_17Networks_LH_DefaultC_PHC_2gmd_17Networks_LH_DefaultC_PHC_2zfALFF_17Networks_LH_DefaultC_PHC_2zALFF_17Networks_LH_DefaultC_PHC_2zDCwei_17Networks_LH_DefaultC_PHC_2zDCbin_17Networks_LH_DefaultC_PHC_2,-0.063626593348281,0.008330214329991,0.005425899647175,0.090000388856114,-0.141871438565252,-0.003188988912383,-0.104930517992636
