parc_name,parcel_name,zALFF_sws_gb_p,zDCbin_sws_gb_p,zDCwei_sws_gb_p,zfALFF_sws_gb_p,zReHo_sws_gb_p,gmd_sws_gb_p,sws_gb
17Networks_RH_SalVentAttnB_PFCl_2,zReHo_17Networks_RH_SalVentAttnB_PFCl_2gmd_17Networks_RH_SalVentAttnB_PFCl_2zfALFF_17Networks_RH_SalVentAttnB_PFCl_2zALFF_17Networks_RH_SalVentAttnB_PFCl_2zDCwei_17Networks_RH_SalVentAttnB_PFCl_2zDCbin_17Networks_RH_SalVentAttnB_PFCl_2,0.594790357223797,0.366477571935208,0.397148621982944,0.104077481605928,0.578654859546706,0.821257226770496,2.86240611906508
17Networks_RH_SalVentAttnB_PFCl_1,zReHo_17Networks_RH_SalVentAttnB_PFCl_1gmd_17Networks_RH_SalVentAttnB_PFCl_1zfALFF_17Networks_RH_SalVentAttnB_PFCl_1zALFF_17Networks_RH_SalVentAttnB_PFCl_1zDCwei_17Networks_RH_SalVentAttnB_PFCl_1zDCbin_17Networks_RH_SalVentAttnB_PFCl_1,0.308142497515114,0.750110099616269,0.783202964890915,0.00899821956345,0.430542529717489,0.784244465868182,3.06524077717142
17Networks_RH_SalVentAttnB_PFClv_1,zReHo_17Networks_RH_SalVentAttnB_PFClv_1gmd_17Networks_RH_SalVentAttnB_PFClv_1zfALFF_17Networks_RH_SalVentAttnB_PFClv_1zALFF_17Networks_RH_SalVentAttnB_PFClv_1zDCwei_17Networks_RH_SalVentAttnB_PFClv_1zDCbin_17Networks_RH_SalVentAttnB_PFClv_1,0.367779279752022,0.944075783122063,0.971713605336307,0.348497939202374,0.899143312882596,0.67763762035204,4.2088475406474
17Networks_RH_SalVentAttnB_IPL_1,zReHo_17Networks_RH_SalVentAttnB_IPL_1gmd_17Networks_RH_SalVentAttnB_IPL_1zfALFF_17Networks_RH_SalVentAttnB_IPL_1zALFF_17Networks_RH_SalVentAttnB_IPL_1zDCwei_17Networks_RH_SalVentAttnB_IPL_1zDCbin_17Networks_RH_SalVentAttnB_IPL_1,0.665726024286397,0.489200355541773,0.51581575887844,0.637220134919637,0.3168518972765,0.105069611019028,2.72988378192178
17Networks_RH_SalVentAttnA_FrMed_4,zReHo_17Networks_RH_SalVentAttnA_FrMed_4gmd_17Networks_RH_SalVentAttnA_FrMed_4zfALFF_17Networks_RH_SalVentAttnA_FrMed_4zALFF_17Networks_RH_SalVentAttnA_FrMed_4zDCwei_17Networks_RH_SalVentAttnA_FrMed_4zDCbin_17Networks_RH_SalVentAttnA_FrMed_4,0.84298694388578,0.177268066755807,0.19033504441089,0.561380618153691,0.110414659257289,0.095136709651479,1.97752204211494
17Networks_RH_SalVentAttnA_FrMed_3,zReHo_17Networks_RH_SalVentAttnA_FrMed_3gmd_17Networks_RH_SalVentAttnA_FrMed_3zfALFF_17Networks_RH_SalVentAttnA_FrMed_3zALFF_17Networks_RH_SalVentAttnA_FrMed_3zDCwei_17Networks_RH_SalVentAttnA_FrMed_3zDCbin_17Networks_RH_SalVentAttnA_FrMed_3,0.627110148662638,0.4492328426503,0.446766111872185,0.454562645706202,0.163021878082917,0.129466937509011,2.27016056448325
17Networks_RH_SalVentAttnA_ParMed_4,zReHo_17Networks_RH_SalVentAttnA_ParMed_4gmd_17Networks_RH_SalVentAttnA_ParMed_4zfALFF_17Networks_RH_SalVentAttnA_ParMed_4zALFF_17Networks_RH_SalVentAttnA_ParMed_4zDCwei_17Networks_RH_SalVentAttnA_ParMed_4zDCbin_17Networks_RH_SalVentAttnA_ParMed_4,0.431551627207455,0.590182176853374,0.478396859667058,0.193822437881139,0.79616703516331,0.619896838669117,3.11001697544145
17Networks_RH_SalVentAttnA_ParMed_3,zReHo_17Networks_RH_SalVentAttnA_ParMed_3gmd_17Networks_RH_SalVentAttnA_ParMed_3zfALFF_17Networks_RH_SalVentAttnA_ParMed_3zALFF_17Networks_RH_SalVentAttnA_ParMed_3zDCwei_17Networks_RH_SalVentAttnA_ParMed_3zDCbin_17Networks_RH_SalVentAttnA_ParMed_3,0.29484011122358,0.875413352965215,0.859884007891431,0.037049469484713,0.875543754047505,0.489052269454929,3.43178296506737
17Networks_RH_SalVentAttnA_FrMed_2,zReHo_17Networks_RH_SalVentAttnA_FrMed_2gmd_17Networks_RH_SalVentAttnA_FrMed_2zfALFF_17Networks_RH_SalVentAttnA_FrMed_2zALFF_17Networks_RH_SalVentAttnA_FrMed_2zDCwei_17Networks_RH_SalVentAttnA_FrMed_2zDCbin_17Networks_RH_SalVentAttnA_FrMed_2,0.840470645448873,0.867303398339576,0.814083225347606,0.280788746641527,0.716147073285855,0.787636603878906,4.30642969294234
17Networks_RH_SalVentAttnA_ParMed_2,zReHo_17Networks_RH_SalVentAttnA_ParMed_2gmd_17Networks_RH_SalVentAttnA_ParMed_2zfALFF_17Networks_RH_SalVentAttnA_ParMed_2zALFF_17Networks_RH_SalVentAttnA_ParMed_2zDCwei_17Networks_RH_SalVentAttnA_ParMed_2zDCbin_17Networks_RH_SalVentAttnA_ParMed_2,0.932286502459606,0.275051322888298,0.193024559698091,0.461796371414212,0.836244813264605,0.01836100148416,2.71676457120897
17Networks_RH_SalVentAttnA_ParMed_1,zReHo_17Networks_RH_SalVentAttnA_ParMed_1gmd_17Networks_RH_SalVentAttnA_ParMed_1zfALFF_17Networks_RH_SalVentAttnA_ParMed_1zALFF_17Networks_RH_SalVentAttnA_ParMed_1zDCwei_17Networks_RH_SalVentAttnA_ParMed_1zDCbin_17Networks_RH_SalVentAttnA_ParMed_1,0.559182373897589,0.274163330890852,0.325940063392423,0.512332703329162,0.259585828144015,0.127312454767046,2.05851675442109
17Networks_RH_SalVentAttnA_FrMed_1,zReHo_17Networks_RH_SalVentAttnA_FrMed_1gmd_17Networks_RH_SalVentAttnA_FrMed_1zfALFF_17Networks_RH_SalVentAttnA_FrMed_1zALFF_17Networks_RH_SalVentAttnA_FrMed_1zDCwei_17Networks_RH_SalVentAttnA_FrMed_1zDCbin_17Networks_RH_SalVentAttnA_FrMed_1,0.731447885496858,0.838838117306133,0.832016689648833,0.952580144137297,0.367477012074756,0.761807559804288,4.48416740846817
17Networks_RH_SalVentAttnA_FrOper_3,zReHo_17Networks_RH_SalVentAttnA_FrOper_3gmd_17Networks_RH_SalVentAttnA_FrOper_3zfALFF_17Networks_RH_SalVentAttnA_FrOper_3zALFF_17Networks_RH_SalVentAttnA_FrOper_3zDCwei_17Networks_RH_SalVentAttnA_FrOper_3zDCbin_17Networks_RH_SalVentAttnA_FrOper_3,0.683697412358368,0.54455436780627,0.588532304493811,0.422293614226054,0.351725840964137,0.767763415659005,3.35856695550765
17Networks_RH_SalVentAttnA_FrOper_2,zReHo_17Networks_RH_SalVentAttnA_FrOper_2gmd_17Networks_RH_SalVentAttnA_FrOper_2zfALFF_17Networks_RH_SalVentAttnA_FrOper_2zALFF_17Networks_RH_SalVentAttnA_FrOper_2zDCwei_17Networks_RH_SalVentAttnA_FrOper_2zDCbin_17Networks_RH_SalVentAttnA_FrOper_2,0.314229799136922,0.680979695987772,0.609462081014245,0.60191450215686,0.042478417152355,0.77774467380566,3.02680916925381
17Networks_RH_SalVentAttnA_FrOper_1,zReHo_17Networks_RH_SalVentAttnA_FrOper_1gmd_17Networks_RH_SalVentAttnA_FrOper_1zfALFF_17Networks_RH_SalVentAttnA_FrOper_1zALFF_17Networks_RH_SalVentAttnA_FrOper_1zDCwei_17Networks_RH_SalVentAttnA_FrOper_1zDCbin_17Networks_RH_SalVentAttnA_FrOper_1,0.417400764993863,0.671344019647662,0.79862233676014,0.285242150086386,0.885007784337,0.237960493552463,3.29557754937751
17Networks_RH_SalVentAttnA_Ins_4,zReHo_17Networks_RH_SalVentAttnA_Ins_4gmd_17Networks_RH_SalVentAttnA_Ins_4zfALFF_17Networks_RH_SalVentAttnA_Ins_4zALFF_17Networks_RH_SalVentAttnA_Ins_4zDCwei_17Networks_RH_SalVentAttnA_Ins_4zDCbin_17Networks_RH_SalVentAttnA_Ins_4,0.75844925096286,0.591221005571847,0.604366735071721,0.235356558433244,0.900424335967227,0.344026378115769,3.43384426412267
17Networks_RH_SalVentAttnA_Ins_3,zReHo_17Networks_RH_SalVentAttnA_Ins_3gmd_17Networks_RH_SalVentAttnA_Ins_3zfALFF_17Networks_RH_SalVentAttnA_Ins_3zALFF_17Networks_RH_SalVentAttnA_Ins_3zDCwei_17Networks_RH_SalVentAttnA_Ins_3zDCbin_17Networks_RH_SalVentAttnA_Ins_3,0.468031437207449,0.416452127626448,0.33794584416111,0.253666907985241,0.14853587227451,0.656492825496938,2.2811250147517
17Networks_RH_SalVentAttnA_Ins_2,zReHo_17Networks_RH_SalVentAttnA_Ins_2gmd_17Networks_RH_SalVentAttnA_Ins_2zfALFF_17Networks_RH_SalVentAttnA_Ins_2zALFF_17Networks_RH_SalVentAttnA_Ins_2zDCwei_17Networks_RH_SalVentAttnA_Ins_2zDCbin_17Networks_RH_SalVentAttnA_Ins_2,0.576897079032045,0.574420344902218,0.419824230950157,0.010172957464723,0.437536415415487,0.171796557243645,2.19064758500827
17Networks_RH_SalVentAttnA_Ins_1,zReHo_17Networks_RH_SalVentAttnA_Ins_1gmd_17Networks_RH_SalVentAttnA_Ins_1zfALFF_17Networks_RH_SalVentAttnA_Ins_1zALFF_17Networks_RH_SalVentAttnA_Ins_1zDCwei_17Networks_RH_SalVentAttnA_Ins_1zDCbin_17Networks_RH_SalVentAttnA_Ins_1,0.327238533040779,0.37358884189562,0.300335001474262,0.048976002507021,0.541344381346739,0.974723643127289,2.56620640339171
17Networks_RH_SalVentAttnA_PrC_1,zReHo_17Networks_RH_SalVentAttnA_PrC_1gmd_17Networks_RH_SalVentAttnA_PrC_1zfALFF_17Networks_RH_SalVentAttnA_PrC_1zALFF_17Networks_RH_SalVentAttnA_PrC_1zDCwei_17Networks_RH_SalVentAttnA_PrC_1zDCbin_17Networks_RH_SalVentAttnA_PrC_1,0.432844282660712,0.981604635038501,0.851322336802293,0.641318444378967,0.155614410100085,0.749866620808241,3.8125707297888
17Networks_RH_SalVentAttnA_ParOper_3,zReHo_17Networks_RH_SalVentAttnA_ParOper_3gmd_17Networks_RH_SalVentAttnA_ParOper_3zfALFF_17Networks_RH_SalVentAttnA_ParOper_3zALFF_17Networks_RH_SalVentAttnA_ParOper_3zDCwei_17Networks_RH_SalVentAttnA_ParOper_3zDCbin_17Networks_RH_SalVentAttnA_ParOper_3,0.530073850376006,0.74862555284406,0.656186265958188,0.084798920382915,0.18904493646808,0.781337369606458,2.99006689563571
17Networks_RH_SalVentAttnA_ParOper_2,zReHo_17Networks_RH_SalVentAttnA_ParOper_2gmd_17Networks_RH_SalVentAttnA_ParOper_2zfALFF_17Networks_RH_SalVentAttnA_ParOper_2zALFF_17Networks_RH_SalVentAttnA_ParOper_2zDCwei_17Networks_RH_SalVentAttnA_ParOper_2zDCbin_17Networks_RH_SalVentAttnA_ParOper_2,0.249302404115123,0.640111874111869,0.670462806786198,0.55778576694452,0.238095427427011,0.977552760218028,3.33331103960275
17Networks_RH_SalVentAttnA_ParOper_1,zReHo_17Networks_RH_SalVentAttnA_ParOper_1gmd_17Networks_RH_SalVentAttnA_ParOper_1zfALFF_17Networks_RH_SalVentAttnA_ParOper_1zALFF_17Networks_RH_SalVentAttnA_ParOper_1zDCwei_17Networks_RH_SalVentAttnA_ParOper_1zDCbin_17Networks_RH_SalVentAttnA_ParOper_1,0.403116913844313,0.512928051383778,0.46958788816882,0.292723995175198,0.127810572083491,0.17101467105682,1.97718209171242
17Networks_RH_DorsAttnB_FEF_3,zReHo_17Networks_RH_DorsAttnB_FEF_3gmd_17Networks_RH_DorsAttnB_FEF_3zfALFF_17Networks_RH_DorsAttnB_FEF_3zALFF_17Networks_RH_DorsAttnB_FEF_3zDCwei_17Networks_RH_DorsAttnB_FEF_3zDCbin_17Networks_RH_DorsAttnB_FEF_3,0.733808974082346,0.334129740393119,0.267115383571975,0.154349384210358,0.084924627188722,0.189107466781109,1.76343557622763
17Networks_RH_DorsAttnB_FEF_2,zReHo_17Networks_RH_DorsAttnB_FEF_2gmd_17Networks_RH_DorsAttnB_FEF_2zfALFF_17Networks_RH_DorsAttnB_FEF_2zALFF_17Networks_RH_DorsAttnB_FEF_2zDCwei_17Networks_RH_DorsAttnB_FEF_2zDCbin_17Networks_RH_DorsAttnB_FEF_2,0.763315812488137,0.567787540026466,0.720776495754997,0.222352033147406,0.804416998827432,0.815458047750768,3.89410692799521
17Networks_RH_DorsAttnB_FEF_1,zReHo_17Networks_RH_DorsAttnB_FEF_1gmd_17Networks_RH_DorsAttnB_FEF_1zfALFF_17Networks_RH_DorsAttnB_FEF_1zALFF_17Networks_RH_DorsAttnB_FEF_1zDCwei_17Networks_RH_DorsAttnB_FEF_1zDCbin_17Networks_RH_DorsAttnB_FEF_1,0.197129437788328,0.193505915849703,0.254115655640407,0.38927799144768,0.215297896422861,0.558015289919633,1.80734218706861
17Networks_RH_DorsAttnB_PostC_8,zReHo_17Networks_RH_DorsAttnB_PostC_8gmd_17Networks_RH_DorsAttnB_PostC_8zfALFF_17Networks_RH_DorsAttnB_PostC_8zALFF_17Networks_RH_DorsAttnB_PostC_8zDCwei_17Networks_RH_DorsAttnB_PostC_8zDCbin_17Networks_RH_DorsAttnB_PostC_8,0.372855833567296,0.152633816619126,0.166061462617247,0.621478624257571,0.409812412814331,0.222414135703218,1.94525628557879
17Networks_RH_DorsAttnB_PostC_7,zReHo_17Networks_RH_DorsAttnB_PostC_7gmd_17Networks_RH_DorsAttnB_PostC_7zfALFF_17Networks_RH_DorsAttnB_PostC_7zALFF_17Networks_RH_DorsAttnB_PostC_7zDCwei_17Networks_RH_DorsAttnB_PostC_7zDCbin_17Networks_RH_DorsAttnB_PostC_7,0.299412450575928,0.933673041255829,0.979233401493181,0.096921691870561,0.855887626375736,0.191022022154913,3.35615023372615
17Networks_RH_DorsAttnB_PostC_6,zReHo_17Networks_RH_DorsAttnB_PostC_6gmd_17Networks_RH_DorsAttnB_PostC_6zfALFF_17Networks_RH_DorsAttnB_PostC_6zALFF_17Networks_RH_DorsAttnB_PostC_6zDCwei_17Networks_RH_DorsAttnB_PostC_6zDCbin_17Networks_RH_DorsAttnB_PostC_6,0.41216277898806,0.342080955862298,0.310376582063884,0.413649933846545,0.610559973918961,0.998799706473317,3.08762993115306
17Networks_RH_DorsAttnB_PostC_5,zReHo_17Networks_RH_DorsAttnB_PostC_5gmd_17Networks_RH_DorsAttnB_PostC_5zfALFF_17Networks_RH_DorsAttnB_PostC_5zALFF_17Networks_RH_DorsAttnB_PostC_5zDCwei_17Networks_RH_DorsAttnB_PostC_5zDCbin_17Networks_RH_DorsAttnB_PostC_5,0.590040271979989,0.981565506946242,0.983602227939535,0.167558346473483,0.593162949411652,0.857676458382949,4.17360576113385
17Networks_RH_DorsAttnB_PostC_4,zReHo_17Networks_RH_DorsAttnB_PostC_4gmd_17Networks_RH_DorsAttnB_PostC_4zfALFF_17Networks_RH_DorsAttnB_PostC_4zALFF_17Networks_RH_DorsAttnB_PostC_4zDCwei_17Networks_RH_DorsAttnB_PostC_4zDCbin_17Networks_RH_DorsAttnB_PostC_4,0.447786412641334,0.927390911161195,0.912934756291009,0.155164464892126,0.968594384210371,0.114688617677593,3.52655954687363
17Networks_RH_DorsAttnB_PostC_3,zReHo_17Networks_RH_DorsAttnB_PostC_3gmd_17Networks_RH_DorsAttnB_PostC_3zfALFF_17Networks_RH_DorsAttnB_PostC_3zALFF_17Networks_RH_DorsAttnB_PostC_3zDCwei_17Networks_RH_DorsAttnB_PostC_3zDCbin_17Networks_RH_DorsAttnB_PostC_3,0.904415982850681,0.521511483247432,0.62617722530835,0.456453774822396,0.994237746277261,0.272404595453096,3.77520080795922
17Networks_RH_DorsAttnB_PostC_2,zReHo_17Networks_RH_DorsAttnB_PostC_2gmd_17Networks_RH_DorsAttnB_PostC_2zfALFF_17Networks_RH_DorsAttnB_PostC_2zALFF_17Networks_RH_DorsAttnB_PostC_2zDCwei_17Networks_RH_DorsAttnB_PostC_2zDCbin_17Networks_RH_DorsAttnB_PostC_2,0.042950681738901,0.516853149520817,0.357620926209003,0.037315694327755,0.347009746098836,0.658212500113658,1.95996269800897
17Networks_RH_DorsAttnB_PostC_1,zReHo_17Networks_RH_DorsAttnB_PostC_1gmd_17Networks_RH_DorsAttnB_PostC_1zfALFF_17Networks_RH_DorsAttnB_PostC_1zALFF_17Networks_RH_DorsAttnB_PostC_1zDCwei_17Networks_RH_DorsAttnB_PostC_1zDCbin_17Networks_RH_DorsAttnB_PostC_1,0.721003597375399,0.842045346703505,0.769583123556604,0.237192631940162,0.895365569204921,0.604169822600417,4.06936009138101
17Networks_RH_DorsAttnB_TempOcc_1,zReHo_17Networks_RH_DorsAttnB_TempOcc_1gmd_17Networks_RH_DorsAttnB_TempOcc_1zfALFF_17Networks_RH_DorsAttnB_TempOcc_1zALFF_17Networks_RH_DorsAttnB_TempOcc_1zDCwei_17Networks_RH_DorsAttnB_TempOcc_1zDCbin_17Networks_RH_DorsAttnB_TempOcc_1,0.338420252264884,0.994439868846057,0.997948420616833,0.190334957634672,0.852637020321229,0.97044421154427,4.34422473122794
17Networks_RH_DorsAttnA_SPL_8,zReHo_17Networks_RH_DorsAttnA_SPL_8gmd_17Networks_RH_DorsAttnA_SPL_8zfALFF_17Networks_RH_DorsAttnA_SPL_8zALFF_17Networks_RH_DorsAttnA_SPL_8zDCwei_17Networks_RH_DorsAttnA_SPL_8zDCbin_17Networks_RH_DorsAttnA_SPL_8,0.438978859024678,0.069384973448629,0.047117474442355,0.087993625821049,0.990684234002829,0.909269043764354,2.54342821050389
17Networks_RH_DorsAttnA_SPL_7,zReHo_17Networks_RH_DorsAttnA_SPL_7gmd_17Networks_RH_DorsAttnA_SPL_7zfALFF_17Networks_RH_DorsAttnA_SPL_7zALFF_17Networks_RH_DorsAttnA_SPL_7zDCwei_17Networks_RH_DorsAttnA_SPL_7zDCbin_17Networks_RH_DorsAttnA_SPL_7,0.06442576619923,0.141347085935677,0.099633173493858,0.04816003398525,0.956603953918902,0.607154440784594,1.91732445431751
17Networks_RH_DorsAttnA_SPL_6,zReHo_17Networks_RH_DorsAttnA_SPL_6gmd_17Networks_RH_DorsAttnA_SPL_6zfALFF_17Networks_RH_DorsAttnA_SPL_6zALFF_17Networks_RH_DorsAttnA_SPL_6zDCwei_17Networks_RH_DorsAttnA_SPL_6zDCbin_17Networks_RH_DorsAttnA_SPL_6,0.05740605401714,0.068509168834373,0.049959247299893,0.02825857130907,0.872918556137601,0.772301664716393,1.84935326231447
17Networks_RH_DorsAttnA_SPL_5,zReHo_17Networks_RH_DorsAttnA_SPL_5gmd_17Networks_RH_DorsAttnA_SPL_5zfALFF_17Networks_RH_DorsAttnA_SPL_5zALFF_17Networks_RH_DorsAttnA_SPL_5zDCwei_17Networks_RH_DorsAttnA_SPL_5zDCbin_17Networks_RH_DorsAttnA_SPL_5,0.055433080151074,0.143047204518858,0.124577271131538,0.007776442169601,0.581233643681824,0.18012259683597,1.09219023848887
17Networks_RH_DorsAttnA_SPL_4,zReHo_17Networks_RH_DorsAttnA_SPL_4gmd_17Networks_RH_DorsAttnA_SPL_4zfALFF_17Networks_RH_DorsAttnA_SPL_4zALFF_17Networks_RH_DorsAttnA_SPL_4zDCwei_17Networks_RH_DorsAttnA_SPL_4zDCbin_17Networks_RH_DorsAttnA_SPL_4,0.022581127062826,0.545658713107602,0.463626406621702,0.034625714506523,0.287556751983955,0.816175560178245,2.17022427346085
17Networks_RH_DorsAttnA_SPL_3,zReHo_17Networks_RH_DorsAttnA_SPL_3gmd_17Networks_RH_DorsAttnA_SPL_3zfALFF_17Networks_RH_DorsAttnA_SPL_3zALFF_17Networks_RH_DorsAttnA_SPL_3zDCwei_17Networks_RH_DorsAttnA_SPL_3zDCbin_17Networks_RH_DorsAttnA_SPL_3,0.33898134762751,0.457034123186075,0.351463756442032,0.028992847923964,0.475660992243996,0.542524389500162,2.19465745692374
17Networks_RH_DorsAttnA_SPL_2,zReHo_17Networks_RH_DorsAttnA_SPL_2gmd_17Networks_RH_DorsAttnA_SPL_2zfALFF_17Networks_RH_DorsAttnA_SPL_2zALFF_17Networks_RH_DorsAttnA_SPL_2zDCwei_17Networks_RH_DorsAttnA_SPL_2zDCbin_17Networks_RH_DorsAttnA_SPL_2,0.533360120071965,0.55238561767753,0.514074496824867,0.229416298252238,0.993652638090022,0.783527227790308,3.60641639870693
17Networks_RH_DorsAttnA_SPL_1,zReHo_17Networks_RH_DorsAttnA_SPL_1gmd_17Networks_RH_DorsAttnA_SPL_1zfALFF_17Networks_RH_DorsAttnA_SPL_1zALFF_17Networks_RH_DorsAttnA_SPL_1zDCwei_17Networks_RH_DorsAttnA_SPL_1zDCbin_17Networks_RH_DorsAttnA_SPL_1,0.51992756367052,0.082895465224229,0.081835080398683,0.038046347321001,0.849488088958269,0.382699376368615,1.95489192194132
17Networks_RH_DorsAttnA_ParOcc_3,zReHo_17Networks_RH_DorsAttnA_ParOcc_3gmd_17Networks_RH_DorsAttnA_ParOcc_3zfALFF_17Networks_RH_DorsAttnA_ParOcc_3zALFF_17Networks_RH_DorsAttnA_ParOcc_3zDCwei_17Networks_RH_DorsAttnA_ParOcc_3zDCbin_17Networks_RH_DorsAttnA_ParOcc_3,0.790203797900335,0.305873348327112,0.330673879916335,0.173602084132036,0.791995790781801,0.635169026644164,3.02751792770178
17Networks_RH_DorsAttnA_ParOcc_2,zReHo_17Networks_RH_DorsAttnA_ParOcc_2gmd_17Networks_RH_DorsAttnA_ParOcc_2zfALFF_17Networks_RH_DorsAttnA_ParOcc_2zALFF_17Networks_RH_DorsAttnA_ParOcc_2zDCwei_17Networks_RH_DorsAttnA_ParOcc_2zDCbin_17Networks_RH_DorsAttnA_ParOcc_2,0.336098146155898,0.64667432521486,0.539379144931405,0.626424481065457,0.879333759790171,0.673979594252248,3.70188945141004
17Networks_RH_DorsAttnA_ParOcc_1,zReHo_17Networks_RH_DorsAttnA_ParOcc_1gmd_17Networks_RH_DorsAttnA_ParOcc_1zfALFF_17Networks_RH_DorsAttnA_ParOcc_1zALFF_17Networks_RH_DorsAttnA_ParOcc_1zDCwei_17Networks_RH_DorsAttnA_ParOcc_1zDCbin_17Networks_RH_DorsAttnA_ParOcc_1,0.421515506852145,0.784208781304004,0.76569821378606,0.318381539518878,0.59052103612593,0.723807939181418,3.60413301676843
17Networks_RH_DorsAttnA_TempOcc_3,zReHo_17Networks_RH_DorsAttnA_TempOcc_3gmd_17Networks_RH_DorsAttnA_TempOcc_3zfALFF_17Networks_RH_DorsAttnA_TempOcc_3zALFF_17Networks_RH_DorsAttnA_TempOcc_3zDCwei_17Networks_RH_DorsAttnA_TempOcc_3zDCbin_17Networks_RH_DorsAttnA_TempOcc_3,0.928453367691894,0.83828459568964,0.72112821149125,0.042349873980623,0.027276555503886,0.857609422362759,3.41510202672005
17Networks_RH_DorsAttnA_TempOcc_2,zReHo_17Networks_RH_DorsAttnA_TempOcc_2gmd_17Networks_RH_DorsAttnA_TempOcc_2zfALFF_17Networks_RH_DorsAttnA_TempOcc_2zALFF_17Networks_RH_DorsAttnA_TempOcc_2zDCwei_17Networks_RH_DorsAttnA_TempOcc_2zDCbin_17Networks_RH_DorsAttnA_TempOcc_2,0.551391527147039,0.705252678650826,0.695908291147602,0.859144406695888,0.352035681456549,0.542065070641827,3.70579765573973
17Networks_RH_DorsAttnA_TempOcc_1,zReHo_17Networks_RH_DorsAttnA_TempOcc_1gmd_17Networks_RH_DorsAttnA_TempOcc_1zfALFF_17Networks_RH_DorsAttnA_TempOcc_1zALFF_17Networks_RH_DorsAttnA_TempOcc_1zDCwei_17Networks_RH_DorsAttnA_TempOcc_1zDCbin_17Networks_RH_DorsAttnA_TempOcc_1,0.236065838154836,0.913500284944085,0.949469261525082,0.705220305722973,0.152921120725553,0.415210277306622,3.37238708837915
17Networks_RH_SomMotB_Cent_3,zReHo_17Networks_RH_SomMotB_Cent_3gmd_17Networks_RH_SomMotB_Cent_3zfALFF_17Networks_RH_SomMotB_Cent_3zALFF_17Networks_RH_SomMotB_Cent_3zDCwei_17Networks_RH_SomMotB_Cent_3zDCbin_17Networks_RH_SomMotB_Cent_3,0.124989697680735,0.935846493730301,0.972943468604661,0.054384687464293,0.024990566264947,0.820918598001104,2.93407351174604
17Networks_RH_SomMotB_Cent_2,zReHo_17Networks_RH_SomMotB_Cent_2gmd_17Networks_RH_SomMotB_Cent_2zfALFF_17Networks_RH_SomMotB_Cent_2zALFF_17Networks_RH_SomMotB_Cent_2zDCwei_17Networks_RH_SomMotB_Cent_2zDCbin_17Networks_RH_SomMotB_Cent_2,0.126249652930284,0.724441084511103,0.815378339466477,0.065361854065376,0.05055651110286,0.772789980946345,2.55477742302245
17Networks_RH_SomMotB_Cent_1,zReHo_17Networks_RH_SomMotB_Cent_1gmd_17Networks_RH_SomMotB_Cent_1zfALFF_17Networks_RH_SomMotB_Cent_1zALFF_17Networks_RH_SomMotB_Cent_1zDCwei_17Networks_RH_SomMotB_Cent_1zDCbin_17Networks_RH_SomMotB_Cent_1,0.907974921052002,0.419040738339521,0.387434866838743,0.855466108520329,0.0621146502013,0.411781027670692,3.04381231262259
17Networks_RH_SomMotB_S2_8,zReHo_17Networks_RH_SomMotB_S2_8gmd_17Networks_RH_SomMotB_S2_8zfALFF_17Networks_RH_SomMotB_S2_8zALFF_17Networks_RH_SomMotB_S2_8zDCwei_17Networks_RH_SomMotB_S2_8zDCbin_17Networks_RH_SomMotB_S2_8,0.641158880224464,0.752967008440037,0.66648274008185,0.925916817545954,0.219088436221511,0.326547069010156,3.53216095152397
17Networks_RH_SomMotB_S2_7,zReHo_17Networks_RH_SomMotB_S2_7gmd_17Networks_RH_SomMotB_S2_7zfALFF_17Networks_RH_SomMotB_S2_7zALFF_17Networks_RH_SomMotB_S2_7zDCwei_17Networks_RH_SomMotB_S2_7zDCbin_17Networks_RH_SomMotB_S2_7,0.761967725639672,0.877615264338139,0.966960671871337,0.808475777050249,0.063801430127421,0.648793088123528,4.12761395715035
17Networks_RH_SomMotB_S2_6,zReHo_17Networks_RH_SomMotB_S2_6gmd_17Networks_RH_SomMotB_S2_6zfALFF_17Networks_RH_SomMotB_S2_6zALFF_17Networks_RH_SomMotB_S2_6zDCwei_17Networks_RH_SomMotB_S2_6zDCbin_17Networks_RH_SomMotB_S2_6,0.472962246654099,0.324796901010146,0.395320329637336,0.312916548730316,0.843144388827153,0.461100439602682,2.81024085446173
17Networks_RH_SomMotB_S2_5,zReHo_17Networks_RH_SomMotB_S2_5gmd_17Networks_RH_SomMotB_S2_5zfALFF_17Networks_RH_SomMotB_S2_5zALFF_17Networks_RH_SomMotB_S2_5zDCwei_17Networks_RH_SomMotB_S2_5zDCbin_17Networks_RH_SomMotB_S2_5,0.887600309162784,0.85061520377597,0.937815371713425,0.866622017322757,0.106533077528172,0.368784481605213,4.01797046110832
17Networks_RH_SomMotB_S2_4,zReHo_17Networks_RH_SomMotB_S2_4gmd_17Networks_RH_SomMotB_S2_4zfALFF_17Networks_RH_SomMotB_S2_4zALFF_17Networks_RH_SomMotB_S2_4zDCwei_17Networks_RH_SomMotB_S2_4zDCbin_17Networks_RH_SomMotB_S2_4,0.499434729789507,0.96614472886025,0.959232082653151,0.525630157345334,0.295579595004328,0.525392010385051,3.77141330403762
