parcel_name,sws_rs,sws_gb,sws_ms,sws_fa,sws_rw,sws_total
zDCbin_17Networks_LH_LimbicA_TempPole_6,-0.054604626880625,0.00068479549622,0.041699968166536,-0.000190418707151,-0.070944528701988,-0.019377148223814
zDCbin_17Networks_LH_LimbicA_TempPole_5,-0.027407868640789,-0.005683646150935,-0.037750570356592,-0.176093578886616,-0.042316098610907,-0.076281746829487
zDCbin_17Networks_LH_LimbicA_TempPole_4,-0.075960350236229,-0.047264126522135,-0.097639621543387,-0.194782658913056,-0.160098417580847,-0.12492201987187
zDCbin_17Networks_LH_LimbicA_TempPole_3,-0.007343012012721,0.002696437814972,-0.088113634548015,-0.050517475866959,-0.047574265427436,-0.043951408839614
zDCbin_17Networks_LH_LimbicA_TempPole_2,0.103444614615345,0.155522263227809,0.081661386646011,0.029041895096136,0.004007528576602,0.109965195680293
zDCbin_17Networks_LH_LimbicA_TempPole_1,-0.045970115830611,0.049039477145205,0.050174043216599,-0.039927565463219,-0.069438926242099,-0.010559931438475
zDCbin_17Networks_LH_LimbicB_OFC_5,-0.035923866887647,-0.091936643413057,0.102533829930988,0.036602251832876,0.026789791354055,-0.001906993043757
zDCbin_17Networks_LH_LimbicB_OFC_4,0.033379094565413,0.046714895698237,0.064773033271869,-0.034873556999726,0.059908660268102,0.030448662883224
zDCbin_17Networks_LH_LimbicB_OFC_3,-0.052404484875535,0.024487175582906,0.045518531382854,-0.009696980229532,0.026235755286166,-0.011874994728149
zDCbin_17Networks_LH_LimbicB_OFC_2,-0.048694229924646,0.052990621400064,0.014317842124912,-0.003244135420435,-0.023777238457711,-0.014557860333853
zDCbin_17Networks_LH_LimbicB_OFC_1,0.011015447543934,0.104502083165077,0.062050719835548,-0.01155400990347,0.063016062047998,0.038399274870276
zDCbin_17Networks_LH_SalVentAttnB_PFCmp_1,-0.198618854372469,-0.11679325272843,-0.008998189314609,0.057842459591169,-0.110787636163584,-0.121615291272279
zDCbin_17Networks_LH_SalVentAttnB_OFC_1,-0.04398778413622,0.074344417613164,0.076771658012322,0.150191110995748,0.059632024309412,0.042049505410788
zDCbin_17Networks_LH_SalVentAttnB_Ins_3,-0.13821163702922,-0.088569087606423,-0.031438901709533,-0.068274022292866,-0.149635954711646,-0.126806577339878
zDCbin_17Networks_LH_SalVentAttnB_Ins_2,-0.012491758330731,-0.098790968782037,0.067452420114029,0.101541121903863,-0.09373132346608,0.006318916566172
zDCbin_17Networks_LH_SalVentAttnB_Ins_1,0.123492603934378,0.044337075312009,0.082797830938251,0.18236886779231,-0.059412849458865,0.129152007652076
zDCbin_17Networks_LH_SalVentAttnB_PFCl_3,-0.096833264857842,-0.090493558940997,-0.025061223579377,0.058905987712581,-0.045781879424741,-0.072787614705779
zDCbin_17Networks_LH_SalVentAttnB_PFCl_2,-0.077232989735027,-0.120216251951955,-0.019939407123694,0.106065711882067,-0.072708434056145,-0.057392162991463
zDCbin_17Networks_LH_SalVentAttnB_PFCl_1,-0.117498086867612,-0.038664571534701,0.009967869266363,0.044509674230598,-0.008832638812632,-0.063090313606262
zDCbin_17Networks_LH_SalVentAttnA_FrMed_3,0.018444373943295,-0.068441945288421,-0.113475422291857,0.081695063472566,-0.157584207163981,-0.018462572137269
zDCbin_17Networks_LH_SalVentAttnA_FrMed_2,-0.178279710850974,-0.219319423920004,-0.146669198325963,-0.098130982169668,-0.33275603100523,-0.210280306003724
zDCbin_17Networks_LH_SalVentAttnA_FrMed_1,-0.230101674755163,-0.225546193217924,-0.181469938324707,-0.09586732502832,-0.344794914534779,-0.248284293216373
zDCbin_17Networks_LH_SalVentAttnA_ParMed_3,0.029598938448422,0.087733563623236,-0.025141731801074,0.058536442675615,-0.024895747676584,0.040941488828136
zDCbin_17Networks_LH_SalVentAttnA_ParMed_2,-0.036547698301555,-0.031347925618816,-0.110635995332164,-0.066440847145685,-0.10721234554007,-0.08524133932767
